ID	MaxK	K	Q	Kclust	Notes	Analysis_Dataset	Group	IDNumber	Species	Species_Latin	Shape	Country	Sex	MeanCoverage	MedianCoverage	Plumage	CanorusDiverged	PlumageColor	Longitude	Latitude	Source	Isolate	Sampling_Date	SRA_Biosample	SRA_Runs	Aligned_Reads_Million	Sequencing_Output_Gb	Aligned_Gb	Aligned_Gb_Percent	IDtree
431_CC_UNK_EST_F	7	K3	1e-05	K7		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F
431_CC_UNK_EST_F	7	K4	1e-05	K7		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F
431_CC_UNK_EST_F	7	K5	1e-05	K7		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F
431_CC_UNK_EST_F	7	K6	1e-05	K7		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F
431_CC_UNK_EST_F	7	K7	1e-05	K7		C	CH	431	CC	C. canorus	21	EST	FALSE	8.87	8	rufous	NA	#e78f41	26.39	58.13611111	Toepad	SG0827	NA	NA	NA	156.645302	23.96846	11.27511381	0.470414612	431_CC_UNK_EST_F
433_CC_UNK_CHN_F	7	K1	1.1e-05	K7		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
433_CC_UNK_CHN_F	7	K2	1e-05	K7		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
433_CC_UNK_CHN_F	7	K3	1e-05	K7		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
433_CC_UNK_CHN_F	7	K4	1e-05	K7		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
433_CC_UNK_CHN_F	7	K5	1e-05	K7		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
433_CC_UNK_CHN_F	7	K6	1e-05	K7		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
433_CC_UNK_CHN_F	7	K7	0.999939	K7		C	CH	433	CC	C. canorus	21	CHN	FALSE	8.3	8	rufous	NA	#e78f41	96	36	Toepad	SG0829	NA	NA	NA	134.701066	20.53271	10.64551296	0.5184660456	433_CC_UNK_CHN_F
434_CC_UNK_UKR_F	7	K1	1e-05	K7		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
434_CC_UNK_UKR_F	7	K2	1e-05	K7		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
434_CC_UNK_UKR_F	7	K3	1e-05	K7		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
434_CC_UNK_UKR_F	7	K4	0.99994	K7		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
434_CC_UNK_UKR_F	7	K5	1e-05	K7		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
434_CC_UNK_UKR_F	7	K6	1e-05	K7		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
434_CC_UNK_UKR_F	7	K7	1e-05	K7		C	CH	434	CC	C. canorus	21	UKR	FALSE	8.25	8	rufous	NA	#e78f41	34.6	44.76666667	Toepad	SG0830	NA	NA	NA	139.295988	21.22278	10.76856964	0.5074061758	434_CC_UNK_UKR_F
414_CC_GRW_HUN_F	7	K1	1e-05	K7		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F
414_CC_GRW_HUN_F	7	K2	1e-05	K7		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F
414_CC_GRW_HUN_F	7	K3	1e-05	K7		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F
414_CC_GRW_HUN_F	7	K4	1e-05	K7		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F
414_CC_GRW_HUN_F	7	K5	0.99994	K7		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F
414_CC_GRW_HUN_F	7	K6	1e-05	K7		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F
414_CC_GRW_HUN_F	7	K7	1e-05	K7		A	CH	414	CC	C. canorus	21	HUN	FALSE	12.98	12	rufous	NA	#e78f41	19.1	47.12	blood	C03639	NA	NA	NA	182.499244	27.58337	26.54423471	0.9623274716	414_CC_GRW_HUN_F
412_CC_GRW_HUN_F	7	K1	1e-05	K7		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F
412_CC_GRW_HUN_F	7	K2	1e-05	K7		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F
412_CC_GRW_HUN_F	7	K3	1e-05	K7		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F
412_CC_GRW_HUN_F	7	K4	0.99994	K7		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F
412_CC_GRW_HUN_F	7	K5	1e-05	K7		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F
412_CC_GRW_HUN_F	7	K6	1e-05	K7		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F
412_CC_GRW_HUN_F	7	K7	1e-05	K7		A	CH	412	CC	C. canorus	21	HUN	FALSE	14.35	13	rufous	NA	#e78f41	19.1	47.12	blood	C03429	NA	NA	NA	183.028468	27.64551	26.58768052	0.961735939	412_CC_GRW_HUN_F
410_CC_GRW_HUN_F	7	K1	1e-05	K7		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F
410_CC_GRW_HUN_F	7	K2	1e-05	K7		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F
410_CC_GRW_HUN_F	7	K3	1e-05	K7		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F
410_CC_GRW_HUN_F	7	K4	1e-05	K7		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F
410_CC_GRW_HUN_F	7	K5	0.99994	K7		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F
410_CC_GRW_HUN_F	7	K6	1e-05	K7		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F
410_CC_GRW_HUN_F	7	K7	1e-05	K7		A	CH	410	CC	C. canorus	21	HUN	FALSE	17.44	15	rufous	NA	#e78f41	19.1	47.12	blood	C03426	NA	NA	NA	234.22179	35.47889	33.57590817	0.9463629829	410_CC_GRW_HUN_F
411_CC_GRW_HUN_F	7	K1	0.388281	K7		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F
411_CC_GRW_HUN_F	7	K2	1e-05	K7		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F
411_CC_GRW_HUN_F	7	K3	1e-05	K7		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F
411_CC_GRW_HUN_F	7	K4	1e-05	K7		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F
411_CC_GRW_HUN_F	7	K5	0.611669	K7		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F
411_CC_GRW_HUN_F	7	K6	1e-05	K7		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F
411_CC_GRW_HUN_F	7	K7	1e-05	K7		A	CH	411	CC	C. canorus	21	HUN	FALSE	8.53	7	rufous	NA	#e78f41	19.1	47.12	blood	C03428	NA	NA	NA	136.220486	20.57323	19.50966597	0.9483034978	411_CC_GRW_HUN_F
413_CC_GRW_HUN_F	7	K1	0.99994	K7		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F
413_CC_GRW_HUN_F	7	K2	1e-05	K7		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F
413_CC_GRW_HUN_F	7	K3	1e-05	K7		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F
413_CC_GRW_HUN_F	7	K4	1e-05	K7		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F
413_CC_GRW_HUN_F	7	K5	1e-05	K7		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F
413_CC_GRW_HUN_F	7	K6	1e-05	K7		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F
413_CC_GRW_HUN_F	7	K7	1e-05	K7		A	CH	413	CC	C. canorus	21	HUN	FALSE	7.29	6	rufous	NA	#e78f41	19.1	47.12	blood	C03630	NA	NA	NA	96.668516	14.6171	14.17730487	0.9699122856	413_CC_GRW_HUN_F
416_CC_GRW_HUN_F	7	K1	1e-05	K7		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F
416_CC_GRW_HUN_F	7	K2	1e-05	K7		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F
416_CC_GRW_HUN_F	7	K3	1e-05	K7		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F
416_CC_GRW_HUN_F	7	K4	1e-05	K7		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F
416_CC_GRW_HUN_F	7	K5	0.99994	K7		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F
416_CC_GRW_HUN_F	7	K6	1e-05	K7		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F
416_CC_GRW_HUN_F	7	K7	1e-05	K7		A	CH	416	CC	C. canorus	21	HUN	FALSE	15.71	14	rufous	NA	#e78f41	19.1	47.12	blood	LM02050	NA	NA	NA	217.404672	33.10514	31.73004617	0.9584628299	416_CC_GRW_HUN_F
401_CO_SCC_RUS_F	7	K1	1e-05	K7		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F
401_CO_SCC_RUS_F	7	K2	1e-05	K7		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F
401_CO_SCC_RUS_F	7	K3	0.99994	K7		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F
401_CO_SCC_RUS_F	7	K4	1e-05	K7		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F
401_CO_SCC_RUS_F	7	K5	1e-05	K7		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F
401_CO_SCC_RUS_F	7	K6	1e-05	K7		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F
401_CO_SCC_RUS_F	7	K7	1e-05	K7		B	OH	401	CO	C. optatus	24	RUS	FALSE	9.82	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1182	8-Jun-2003	SAMN18559847	SRR14117665	100.017058	15.12004	14.60134603	0.965694934	401_CO_SCC_RUS_F
415_CC_GRW_HUN_F	7	K1	1e-05	K7		A	CH	415	CC	C. canorus	21	HUN	FALSE	13.94	13	rufous	NA	#e78f41	19.1	47.12	blood	LM02034	NA	NA	NA	192.39847	29.13425	28.21524407	0.9684561665	415_CC_GRW_HUN_F
415_CC_GRW_HUN_F	7	K2	1e-05	K7		A	CH	415	CC	C. canorus	21	HUN	FALSE	13.94	13	rufous	NA	#e78f41	19.1	47.12	blood	LM02034	NA	NA	NA	192.39847	29.13425	28.21524407	0.9684561665	415_CC_GRW_HUN_F
415_CC_GRW_HUN_F	7	K3	1e-05	K7		A	CH	415	CC	C. canorus	21	HUN	FALSE	13.94	13	rufous	NA	#e78f41	19.1	47.12	blood	LM02034	NA	NA	NA	192.39847	29.13425	28.21524407	0.9684561665	415_CC_GRW_HUN_F
415_CC_GRW_HUN_F	7	K4	0.99994	K7		A	CH	415	CC	C. canorus	21	HUN	FALSE	13.94	13	rufous	NA	#e78f41	19.1	47.12	blood	LM02034	NA	NA	NA	192.39847	29.13425	28.21524407	0.9684561665	415_CC_GRW_HUN_F
415_CC_GRW_HUN_F	7	K5	1e-05	K7		A	CH	415	CC	C. canorus	21	HUN	FALSE	13.94	13	rufous	NA	#e78f41	19.1	47.12	blood	LM02034	NA	NA	NA	192.39847	29.13425	28.21524407	0.9684561665	415_CC_GRW_HUN_F
415_CC_GRW_HUN_F	7	K6	1e-05	K7		A	CH	415	CC	C. canorus	21	HUN	FALSE	13.94	13	rufous	NA	#e78f41	19.1	47.12	blood	LM02034	NA	NA	NA	192.39847	29.13425	28.21524407	0.9684561665	415_CC_GRW_HUN_F
415_CC_GRW_HUN_F	7	K7	1e-05	K7		A	CH	415	CC	C. canorus	21	HUN	FALSE	13.94	13	rufous	NA	#e78f41	19.1	47.12	blood	LM02034	NA	NA	NA	192.39847	29.13425	28.21524407	0.9684561665	415_CC_GRW_HUN_F
301_CC_UNK_RUS_F	7	K1	1e-05	K7		B	CH	301	CC	C. canorus	21	RUS	FALSE	9	8	rufous	NA	#e78f41	90.21667	50.45	lung	309/2000	14-Jun-2000	SAMN18559747	SRR14117639	90.366844	13.69436	13.31562232	0.9723435283	301_CC_UNK_RUS_F
301_CC_UNK_RUS_F	7	K2	1e-05	K7		B	CH	301	CC	C. canorus	21	RUS	FALSE	9	8	rufous	NA	#e78f41	90.21667	50.45	lung	309/2000	14-Jun-2000	SAMN18559747	SRR14117639	90.366844	13.69436	13.31562232	0.9723435283	301_CC_UNK_RUS_F
301_CC_UNK_RUS_F	7	K3	1e-05	K7		B	CH	301	CC	C. canorus	21	RUS	FALSE	9	8	rufous	NA	#e78f41	90.21667	50.45	lung	309/2000	14-Jun-2000	SAMN18559747	SRR14117639	90.366844	13.69436	13.31562232	0.9723435283	301_CC_UNK_RUS_F
301_CC_UNK_RUS_F	7	K4	1e-05	K7		B	CH	301	CC	C. canorus	21	RUS	FALSE	9	8	rufous	NA	#e78f41	90.21667	50.45	lung	309/2000	14-Jun-2000	SAMN18559747	SRR14117639	90.366844	13.69436	13.31562232	0.9723435283	301_CC_UNK_RUS_F
301_CC_UNK_RUS_F	7	K5	0.357032	K7		B	CH	301	CC	C. canorus	21	RUS	FALSE	9	8	rufous	NA	#e78f41	90.21667	50.45	lung	309/2000	14-Jun-2000	SAMN18559747	SRR14117639	90.366844	13.69436	13.31562232	0.9723435283	301_CC_UNK_RUS_F
301_CC_UNK_RUS_F	7	K6	0.642918	K7		B	CH	301	CC	C. canorus	21	RUS	FALSE	9	8	rufous	NA	#e78f41	90.21667	50.45	lung	309/2000	14-Jun-2000	SAMN18559747	SRR14117639	90.366844	13.69436	13.31562232	0.9723435283	301_CC_UNK_RUS_F
301_CC_UNK_RUS_F	7	K7	1e-05	K7		B	CH	301	CC	C. canorus	21	RUS	FALSE	9	8	rufous	NA	#e78f41	90.21667	50.45	lung	309/2000	14-Jun-2000	SAMN18559747	SRR14117639	90.366844	13.69436	13.31562232	0.9723435283	301_CC_UNK_RUS_F
400_CO_SCC_RUS_F	7	K1	1e-05	K7		B	OH	400	CO	C. optatus	24	RUS	FALSE	10.57	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1183	7-Jun-2003	SAMN18559846	SRR14117667	111.24832	16.87009	16.37187144	0.9704673443	400_CO_SCC_RUS_F
400_CO_SCC_RUS_F	7	K2	1e-05	K7		B	OH	400	CO	C. optatus	24	RUS	FALSE	10.57	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1183	7-Jun-2003	SAMN18559846	SRR14117667	111.24832	16.87009	16.37187144	0.9704673443	400_CO_SCC_RUS_F
400_CO_SCC_RUS_F	7	K3	0.99994	K7		B	OH	400	CO	C. optatus	24	RUS	FALSE	10.57	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1183	7-Jun-2003	SAMN18559846	SRR14117667	111.24832	16.87009	16.37187144	0.9704673443	400_CO_SCC_RUS_F
400_CO_SCC_RUS_F	7	K4	1e-05	K7		B	OH	400	CO	C. optatus	24	RUS	FALSE	10.57	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1183	7-Jun-2003	SAMN18559846	SRR14117667	111.24832	16.87009	16.37187144	0.9704673443	400_CO_SCC_RUS_F
400_CO_SCC_RUS_F	7	K5	1e-05	K7		B	OH	400	CO	C. optatus	24	RUS	FALSE	10.57	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1183	7-Jun-2003	SAMN18559846	SRR14117667	111.24832	16.87009	16.37187144	0.9704673443	400_CO_SCC_RUS_F
400_CO_SCC_RUS_F	7	K6	1e-05	K7		B	OH	400	CO	C. optatus	24	RUS	FALSE	10.57	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1183	7-Jun-2003	SAMN18559846	SRR14117667	111.24832	16.87009	16.37187144	0.9704673443	400_CO_SCC_RUS_F
400_CO_SCC_RUS_F	7	K7	1e-05	K7		B	OH	400	CO	C. optatus	24	RUS	FALSE	10.57	9	rufous	NA	#e78f41	51.33333	56.18333	muscle	1183	7-Jun-2003	SAMN18559846	SRR14117667	111.24832	16.87009	16.37187144	0.9704673443	400_CO_SCC_RUS_F
330_CO_SCC_RUS_F	7	K1	1e-05	K7		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	330_CO_SCC_RUS_F
330_CO_SCC_RUS_F	7	K2	1e-05	K7		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	330_CO_SCC_RUS_F
330_CO_SCC_RUS_F	7	K3	0.99994	K7		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	330_CO_SCC_RUS_F
330_CO_SCC_RUS_F	7	K4	1e-05	K7		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	330_CO_SCC_RUS_F
330_CO_SCC_RUS_F	7	K5	1e-05	K7		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	330_CO_SCC_RUS_F
330_CO_SCC_RUS_F	7	K6	1e-05	K7		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	330_CO_SCC_RUS_F
330_CO_SCC_RUS_F	7	K7	1e-05	K7		B	OH	330	CO	C. optatus	24	RUS	FALSE	13.95	13	rufous	NA	#e78f41	60.53333	56.8	blood	Co-043	16-Aug-2020	SAMN18559776	SRR14117596,SRR14117595	139.956346	21.13351	20.71009968	0.9799649788	330_CO_SCC_RUS_F
310_CO_ACW_RUS_F	7	K1	1.3e-05	K7		B	OH	310	CO	C. optatus	24	RUS	FALSE	14.47	14	rufous	NA	#e78f41	88.96667	62.28333	blood	Co-018.3	15-Mar-2020	SAMN18559756	SRR14117628,SRR14117626	144.056712	21.75267	21.3403028	0.9810429157	310_CO_ACW_RUS_F
