CHROM	ID	nREF	nALT	nHET	nTs	nTv	avgDP	Singletons	Missing_Sites
chr_8	414_CC_GRW_HUN_F	2516487	65503	127217	134338	58382	10.5	6522	135923
chr_8	412_CC_GRW_HUN_F	2529036	66334	129771	136922	59183	11.4	4784	119989
chr_8	410_CC_GRW_HUN_F	2568604	67005	131464	137960	60509	13.6	6639	78057
chr_8	411_CC_GRW_HUN_F	2081999	50962	105738	110243	46457	6.3	4944	606431
chr_8	413_CC_GRW_HUN_F	1974256	49608	97497	103643	43462	6.1	4409	723769
chr_8	416_CC_GRW_HUN_F	2446932	63624	127688	133823	57489	13.3	6961	206886
chr_8	401_CO_SCC_RUS_F	2137100	109107	122719	160966	70860	7.0	8024	476204
chr_8	415_CC_GRW_HUN_F	2480466	63272	128494	133963	57803	12.1	6353	172898
chr_8	301_CC_UNK_RUS_F	2345790	60956	108789	118262	51483	7.2	5381	329595
chr_8	400_CO_SCC_RUS_F	2371535	124547	133651	179226	78972	8.2	8223	215397
chr_8	330_CO_SCC_RUS_F	2506939	135034	142050	191764	85320	12.5	9756	61107
chr_8	310_CO_ACW_RUS_F	2507246	133613	147079	194145	86547	13.0	10279	57192
chr_8	119_CC_UNK_ENG_F	2565495	67417	129397	137299	59515	10.0	8186	82821
chr_8	357_CO_YBW_RUS_F	2493194	130727	143025	189638	84114	11.3	10473	78184
chr_8	382_CO_PLW_RUS_F	2458025	130986	140589	188441	83134	10.7	10625	115530
chr_8	387_CP_MBW_RUS_F	2344861	242069	81476	225728	97817	11.4	154538	176724
chr_8	327_CO_SCC_RUS_F	2503018	134525	141366	190719	85172	11.8	9602	66221
chr_9	437_CC_UNK_MAC_F	952162	23206	53911	56024	21093	3.3	4722	1483858
chr_9	442_CC_UNK_RUS_F	1061909	25531	59706	62337	22900	3.5	5610	1365991
chr_9	435_CC_UNK_UKR_F	1211965	31387	64314	68515	27186	3.8	4843	1205471
chr_9	432_CC_UNK_IRA_F	1205055	29777	66862	70161	26478	3.8	6046	1211443
chr_9	438_CC_UNK_RUS_F	1230648	30420	69052	72544	26928	3.9	6411	1183017
chr_9	444_CC_UNK_MON_F	1201592	29015	68316	70581	26750	3.8	6086	1214214
chr_9	423_CC_GRW_HUN_F	2127073	61488	125853	130648	56693	9.4	5467	198723
chr_9	419_CC_GRW_HUN_F	2209019	63609	126372	132138	57843	11.0	5755	114137
chr_9	427_CC_GRW_HUN_F	1676633	47941	93298	99758	41481	6.7	4419	695265
chr_9	420_CC_GRW_HUN_F	1675461	46871	91352	97167	41056	5.6	4091	699453
chr_9	418_CC_GRW_HUN_F	1825547	51282	100103	105998	45387	6.0	4432	536205
chr_9	422_CC_GRW_HUN_F	1693704	47269	92133	97718	41684	5.4	4246	680031
chr_9	429_CC_GRW_HUN_F	1770336	49001	97188	102937	43252	7.0	3389	596612
chr_9	421_CC_GRW_HUN_F	1715837	48046	92514	98673	41887	5.9	2591	656740
chr_9	424_CC_GRW_HUN_F	1764022	49556	98723	104428	43851	6.1	4157	600836
chr_9	417_CC_GRW_HUN_F	1828204	52232	100293	106959	45566	6.5	4400	532408
chr_9	428_CC_GRW_HUN_F	1940200	54948	107481	113534	48895	6.9	2941	410508
chr_9	430_CC_GRW_HUN_F	2056379	58276	115662	121488	52450	8.5	5288	282820
chr_9	426_CC_GRW_HUN_F	2148072	61245	124544	129332	56457	10.6	5492	179276
chr_9	393_CC_UNK_RUS_F	1584811	47580	75192	85700	37072	4.8	3241	805554
chr_9	370_CO_PLW_RUS_F	2001761	87978	127944	149553	66369	7.9	8746	295454
chr_9	379_CO_PLW_RUS_F	2121582	97043	133319	159709	70653	8.9	9450	161193
chr_9	120_CC_UNK_ENG_F	2150948	62787	121938	128341	56384	8.2	7069	177464
chr_9	380_CO_PLW_RUS_F	2135267	98239	135654	162130	71763	9.2	9338	143977
chr_9	283_CC_UNK_RUS_F	2251757	70518	111137	126006	55649	10.7	6115	79725
chr_9	311_CO_ACW_RUS_F	2082511	93423	129476	154560	68339	7.7	7626	207727
chr_9	285_CC_UNK_RUS_F	2187433	68839	104900	120596	53143	8.7	5207	151965
chr_9	381_CO_PLW_RUS_F	2191474	101272	139014	166531	73755	10.7	8639	81377
chr_9	304_CC_UNK_RUS_F	2264276	65594	133790	138212	61172	11.4	7437	49477
chr_9	362_CO_PLW_RUS_F	2205597	101427	144389	170220	75596	11.9	9420	61724
chr_9	328_CC_SCC_RUS_F	2275678	66089	125232	133015	58306	12.1	6151	46138
chr_9	317_CO_SCC_RUS_F	2211445	101975	142188	169151	75012	12.1	9233	57529
chr_9	295_CC_UNK_RUS_F	2227340	73249	100489	120820	52918	9.4	4899	112059
chr_9	277_CC_UNK_RUS_F	2275224	74481	106972	126008	55445	12.1	5235	56460
chr_9	376_CO_PLW_RUS_F	2193048	105154	134231	165883	73502	10.9	10039	80704
chr_9	286_CC_UNK_RUS_F	2262087	72815	110289	127312	55792	10.6	5970	67946
chr_9	252_CC_SRT_RUS_F	2283107	67754	124723	133429	59048	12.6	5875	37553
chr_9	291_CC_UNK_RUS_F	2288151	75751	105361	125680	55432	12.3	4991	43874
chr_9	294_CC_UNK_RUS_F	2286518	75194	108053	127212	56035	12.7	5342	43372
chr_9	276_CC_UNK_RUS_F	2247508	70115	110261	125405	54971	11.6	5176	85253
chr_9	436_CC_UNK_ROM_F	730290	16691	40401	41843	15249	2.8	3824	1725755
chr_9	439_CC_UNK_RUS_F	961041	22551	54667	56546	20672	3.3	5141	1474878
chr_9	441_CC_UNK_RUS_F	758934	17384	40884	42711	15557	2.9	3838	1695935
chr_9	443_CC_UNK_RUS_F	881250	20783	52189	52576	20396	3.1	4004	1558915
chr_9	440_CC_UNK_RUS_F	1095380	26964	61073	64077	23960	3.6	5646	1329720
chr_9	445_CC_UNK_TOG_F	1118505	26707	63788	66047	24448	3.6	5830	1304137
chr_9	431_CC_UNK_EST_F	1342528	32597	79304	81352	30549	4.1	6973	1058708
chr_9	433_CC_UNK_CHN_F	1266090	34081	62811	69825	27067	3.9	6122	1150155
chr_9	434_CC_UNK_UKR_F	1276950	32163	71480	74637	29006	4.0	5728	1132544
chr_9	414_CC_GRW_HUN_F	2199548	64068	127148	133246	57970	10.5	5495	122373
chr_9	412_CC_GRW_HUN_F	2211181	68821	124960	134888	58893	11.3	4793	108175
chr_9	410_CC_GRW_HUN_F	2242423	66122	131846	137403	60565	13.3	6735	72746
chr_9	411_CC_GRW_HUN_F	1837050	49620	106017	108954	46683	6.2	4621	520450
chr_9	413_CC_GRW_HUN_F	1755346	49361	94796	101277	42880	6.2	4055	613634
chr_9	416_CC_GRW_HUN_F	2152071	63103	125570	131865	56808	13.4	6229	172393
chr_9	401_CO_SCC_RUS_F	1892467	82251	120452	140777	61926	7.0	7671	417967
chr_9	415_CC_GRW_HUN_F	2176657	63686	125463	131698	57451	12.2	4840	147331
chr_9	301_CC_UNK_RUS_F	2023533	59655	103030	113105	49580	6.9	4630	326919
chr_9	400_CO_SCC_RUS_F	2089393	92963	131975	156494	68444	8.1	7917	198806
chr_9	330_CO_SCC_RUS_F	2211598	100749	143695	169235	75209	12.4	9439	57095
chr_9	310_CO_ACW_RUS_F	2214784	102443	143003	170055	75391	12.9	9763	52907
chr_9	119_CC_UNK_ENG_F	2238973	66037	130364	136572	59829	9.9	7965	77763
chr_9	357_CO_YBW_RUS_F	2198270	100539	141374	167677	74236	11.3	9672	72954
chr_9	382_CO_PLW_RUS_F	2173385	101084	136745	164866	72963	10.8	9632	101923
chr_9	387_CP_MBW_RUS_F	2066528	197930	72578	189259	81249	11.2	119713	176101
chr_9	327_CO_SCC_RUS_F	2209619	102301	140289	167943	74647	11.7	8714	60928
chr_MT	437_CC_UNK_MAC_F	823	46	0	46	0	168.6	0	1
chr_MT	442_CC_UNK_RUS_F	807	60	0	57	3	132.4	1	3
chr_MT	435_CC_UNK_UKR_F	823	46	0	46	0	182.6	0	1
chr_MT	432_CC_UNK_IRA_F	834	34	0	34	0	248.2	2	2
chr_MT	438_CC_UNK_RUS_F	836	32	0	32	0	191.9	2	2
chr_MT	444_CC_UNK_MON_F	809	60	0	57	3	142.4	0	1
chr_MT	423_CC_GRW_HUN_F	819	46	0	46	0	169.6	0	5
chr_MT	419_CC_GRW_HUN_F	820	46	0	46	0	518.8	0	4
chr_MT	427_CC_GRW_HUN_F	791	47	0	45	2	33.8	0	32
chr_MT	420_CC_GRW_HUN_F	808	60	0	57	3	1808.3	0	2
chr_MT	418_CC_GRW_HUN_F	821	48	0	48	0	1845.7	0	1
chr_MT	422_CC_GRW_HUN_F	818	47	0	47	0	156.0	0	5
chr_MT	429_CC_GRW_HUN_F	824	27	0	26	1	25.7	0	19
chr_MT	421_CC_GRW_HUN_F	820	48	0	48	0	1044.6	0	2
chr_MT	424_CC_GRW_HUN_F	820	48	0	48	0	762.6	0	2
chr_MT	417_CC_GRW_HUN_F	818	48	0	48	0	835.0	1	4
chr_MT	428_CC_GRW_HUN_F	825	32	0	32	0	27.8	0	13
chr_MT	430_CC_GRW_HUN_F	795	59	0	55	4	37.0	0	16
chr_MT	426_CC_GRW_HUN_F	792	31	0	31	0	55.2	2	47
chr_MT	393_CC_UNK_RUS_F	829	36	0	35	1	416.4	1	5
chr_MT	370_CO_PLW_RUS_F	822	47	0	46	1	5203.3	1	1
chr_MT	379_CO_PLW_RUS_F	823	45	0	45	0	4907.5	0	2
chr_MT	120_CC_UNK_ENG_F	823	45	0	45	0	2724.2	1	2
chr_MT	380_CO_PLW_RUS_F	825	43	0	43	0	3411.8	0	2
chr_MT	283_CC_UNK_RUS_F	822	46	0	46	0	10319.7	0	2
chr_MT	311_CO_ACW_RUS_F	814	50	0	49	1	1425.5	4	6
chr_MT	285_CC_UNK_RUS_F	822	47	0	47	0	23038.5	1	1
chr_MT	381_CO_PLW_RUS_F	820	49	0	48	1	6889.9	0	1
chr_MT	304_CC_UNK_RUS_F	820	32	0	32	0	19.6	0	18
chr_MT	362_CO_PLW_RUS_F	820	49	0	48	1	6657.3	0	1
chr_MT	328_CC_SCC_RUS_F	827	38	0	36	2	2323.1	3	5
chr_MT	317_CO_SCC_RUS_F	811	56	0	53	3	705.3	0	3
chr_MT	295_CC_UNK_RUS_F	828	36	0	36	0	4521.8	0	6
chr_MT	277_CC_UNK_RUS_F	518	123	0	112	11	25.6	0	229
chr_MT	376_CO_PLW_RUS_F	818	46	0	46	0	3052.2	3	6
chr_MT	286_CC_UNK_RUS_F	828	36	0	36	0	10547.5	0	6
chr_MT	252_CC_SRT_RUS_F	493	118	0	104	14	14.9	4	259
chr_MT	291_CC_UNK_RUS_F	831	34	0	34	0	5192.0	0	5
chr_MT	294_CC_UNK_RUS_F	830	34	0	34	0	1721.4	0	6
chr_MT	276_CC_UNK_RUS_F	616	180	0	163	17	1955.5	23	74
chr_MT	436_CC_UNK_ROM_F	860	10	0	10	0	114.3	4	0
chr_MT	439_CC_UNK_RUS_F	864	6	0	6	0	284.8	0	0
chr_MT	441_CC_UNK_RUS_F	863	7	0	7	0	119.3	1	0
chr_MT	443_CC_UNK_RUS_F	740	105	0	97	8	133.5	0	25
chr_MT	440_CC_UNK_RUS_F	864	6	0	6	0	196.7	0	0
chr_MT	445_CC_UNK_TOG_F	864	6	0	6	0	176.8	0	0
chr_MT	431_CC_UNK_EST_F	735	118	0	106	12	204.2	0	17
chr_MT	433_CC_UNK_CHN_F	848	21	0	19	2	201.8	1	1
chr_MT	434_CC_UNK_UKR_F	865	5	0	5	0	279.3	0	0
chr_MT	414_CC_GRW_HUN_F	869	0	0	0	0	203.4	0	1
chr_MT	412_CC_GRW_HUN_F	870	0	0	0	0	3787.4	0	0
chr_MT	410_CC_GRW_HUN_F	870	0	0	0	0	3074.6	0	0
chr_MT	411_CC_GRW_HUN_F	870	0	0	0	0	1007.4	0	0
chr_MT	413_CC_GRW_HUN_F	870	0	0	0	0	2495.9	0	0
chr_MT	416_CC_GRW_HUN_F	864	0	0	0	0	82.9	0	6
chr_MT	401_CO_SCC_RUS_F	742	113	0	105	8	824.9	1	15
chr_MT	415_CC_GRW_HUN_F	859	0	0	0	0	73.0	0	11
chr_MT	301_CC_UNK_RUS_F	849	20	0	19	1	3171.1	0	1
chr_MT	400_CO_SCC_RUS_F	721	139	0	126	13	488.4	4	10
chr_MT	330_CO_SCC_RUS_F	701	120	0	110	10	31.3	1	49
chr_MT	310_CO_ACW_RUS_F	698	127	0	115	12	32.8	1	45
chr_MT	119_CC_UNK_ENG_F	862	8	0	8	0	3706.2	1	0
chr_MT	357_CO_YBW_RUS_F	721	142	0	127	15	3807.2	4	7
chr_MT	382_CO_PLW_RUS_F	762	103	0	93	10	2583.8	43	5
chr_MT	387_CP_MBW_RUS_F	460	111	0	107	4	529.8	61	299
chr_MT	327_CO_SCC_RUS_F	812	55	0	53	2	699.9	0	3
chr_W	437_CC_UNK_MAC_F	121872	11925	0	8450	3475	1.9	14	121501
chr_W	442_CC_UNK_RUS_F	131252	10580	0	7507	3073	2.1	40	113466
chr_W	435_CC_UNK_UKR_F	137255	14097	0	9942	4155	2.2	4	103946
chr_W	432_CC_UNK_IRA_F	140235	12247	0	8762	3485	2.3	13	102816
chr_W	438_CC_UNK_RUS_F	141295	12579	0	8908	3671	2.3	14	101424
chr_W	444_CC_UNK_MON_F	142500	11445	0	8115	3330	2.3	35	101353
chr_W	423_CC_GRW_HUN_F	204311	27002	0	19059	7943	5.6	75	23985
chr_W	419_CC_GRW_HUN_F	206283	27089	0	19064	8025	5.6	60	21926
chr_W	427_CC_GRW_HUN_F	175709	21562	0	15340	6222	4.2	172	58027
chr_W	420_CC_GRW_HUN_F	171096	19808	0	13977	5831	3.2	107	64394
chr_W	418_CC_GRW_HUN_F	177682	22304	0	15807	6497	3.4	14	55312
chr_W	422_CC_GRW_HUN_F	171721	21798	0	15483	6315	3.2	22	61779
chr_W	429_CC_GRW_HUN_F	181575	22660	0	16062	6598	4.3	211	51063
chr_W	421_CC_GRW_HUN_F	170425	21708	0	15437	6271	3.4	23	63165
chr_W	424_CC_GRW_HUN_F	177339	22911	0	16274	6637	3.6	25	55048
chr_W	417_CC_GRW_HUN_F	180217	23424	0	16623	6801	3.8	24	51657
chr_W	428_CC_GRW_HUN_F	188023	24413	0	17285	7128	4.0	22	42862
chr_W	430_CC_GRW_HUN_F	196513	24614	0	17363	7251	4.7	319	34171
chr_W	426_CC_GRW_HUN_F	206308	26448	0	18557	7891	6.2	675	22542
chr_W	393_CC_UNK_RUS_F	159709	18351	0	12936	5415	2.7	31	77238
chr_W	370_CO_PLW_RUS_F	196013	24820	0	17384	7436	4.4	83	34465
chr_W	379_CO_PLW_RUS_F	206947	25619	0	17902	7717	5.0	159	22732
chr_W	120_CC_UNK_ENG_F	200947	26269	0	18399	7870	4.4	52	28082
chr_W	380_CO_PLW_RUS_F	209949	26243	0	18335	7908	5.5	243	19106
chr_W	283_CC_UNK_RUS_F	209238	27663	0	19303	8360	5.5	59	18397
chr_W	311_CO_ACW_RUS_F	203159	25975	0	18199	7776	4.6	86	26164
chr_W	285_CC_UNK_RUS_F	203279	26640	0	18638	8002	4.8	56	25379
chr_W	381_CO_PLW_RUS_F	211700	27802	0	19497	8305	6.1	143	15796
chr_W	304_CC_UNK_RUS_F	212247	28294	0	19826	8468	6.0	73	14757
chr_W	362_CO_PLW_RUS_F	213518	28288	0	19776	8512	6.4	184	13492
chr_W	328_CC_SCC_RUS_F	211797	27414	0	19195	8219	6.4	217	16087
chr_W	317_CO_SCC_RUS_F	213991	28481	0	19957	8524	6.7	264	12826
chr_W	295_CC_UNK_RUS_F	207939	26619	0	18598	8021	5.6	73	20740
chr_W	277_CC_UNK_RUS_F	169077	52543	0	37884	14659	5.3	643	33678
chr_W	376_CO_PLW_RUS_F	213527	27182	0	19035	8147	6.3	412	14589
chr_W	286_CC_UNK_RUS_F	210491	27058	0	18916	8142	5.9	90	17749
chr_W	252_CC_SRT_RUS_F	172459	55882	0	40154	15728	6.1	1242	26957
chr_W	291_CC_UNK_RUS_F	211504	27472	0	19211	8261	6.4	84	16322
chr_W	294_CC_UNK_RUS_F	212751	27962	0	19535	8427	7.2	126	14585
chr_W	276_CC_UNK_RUS_F	170703	54546	0	39349	15197	6.3	853	30049
chr_W	436_CC_UNK_ROM_F	120244	6130	0	4432	1698	1.8	10	128924
chr_W	439_CC_UNK_RUS_F	137067	6628	0	4706	1922	2.1	9	111603
chr_W	441_CC_UNK_RUS_F	121720	6221	0	4398	1823	1.9	18	127357
chr_W	443_CC_UNK_RUS_F	126057	6190	0	4369	1821	1.9	17	123051
chr_W	440_CC_UNK_RUS_F	144687	7057	0	5010	2047	2.2	3	103554
chr_W	445_CC_UNK_TOG_F	147751	7090	0	5084	2006	2.3	11	100457
chr_W	431_CC_UNK_EST_F	159296	7715	0	5526	2189	2.5	9	88287
chr_W	433_CC_UNK_CHN_F	154985	7269	0	5158	2111	2.4	9	93044
chr_W	434_CC_UNK_UKR_F	155657	7459	0	5322	2137	2.3	7	92182
chr_W	414_CC_GRW_HUN_F	239935	3450	0	2399	1051	6.4	13	11913
chr_W	412_CC_GRW_HUN_F	240894	3255	0	2226	1029	6.7	12	11149
chr_W	410_CC_GRW_HUN_F	245081	2578	0	1751	827	8.0	18	7639
chr_W	411_CC_GRW_HUN_F	201731	7553	0	5396	2157	3.7	2	46014
chr_W	413_CC_GRW_HUN_F	198467	6212	0	4473	1739	3.7	10	50619
chr_W	416_CC_GRW_HUN_F	237692	2282	0	1488	794	8.4	13	15324
chr_W	401_CO_SCC_RUS_F	206252	10795	0	7578	3217	4.2	131	38251
chr_W	415_CC_GRW_HUN_F	239093	2637	0	1782	855	7.4	20	13568
chr_W	301_CC_UNK_RUS_F	214404	7155	0	5100	2055	3.9	65	33739
chr_W	400_CO_SCC_RUS_F	222674	11324	0	8046	3278	4.9	177	21300
chr_W	330_CO_SCC_RUS_F	232509	12100	0	8621	3479	6.5	456	10689
chr_W	310_CO_ACW_RUS_F	233752	12182	0	8681	3501	6.8	486	9364
chr_W	119_CC_UNK_ENG_F	239467	4721	0	3357	1364	5.6	130	11110
chr_W	357_CO_YBW_RUS_F	233374	12164	0	8661	3503	6.6	498	9760
chr_W	382_CO_PLW_RUS_F	222683	17259	0	12117	5142	6.4	3435	15356
chr_W	387_CP_MBW_RUS_F	176733	39449	0	28361	11088	5.5	11943	39116
chr_W	327_CO_SCC_RUS_F	213501	28299	0	19826	8473	6.5	231	13498
chr_Z	437_CC_UNK_MAC_F	2550113	67767	0	45895	21872	1.7	85	2750091
chr_Z	442_CC_UNK_RUS_F	2648462	70228	0	47340	22888	1.8	118	2649281
chr_Z	435_CC_UNK_UKR_F	2988760	82134	0	55345	26789	2.0	160	2297077
chr_Z	432_CC_UNK_IRA_F	2930060	78559	0	53108	25451	1.9	154	2359352
chr_Z	438_CC_UNK_RUS_F	2937630	77867	0	52648	25219	1.9	180	2352474
chr_Z	444_CC_UNK_MON_F	2888143	76160	0	51425	24735	1.9	155	2403668
chr_Z	423_CC_GRW_HUN_F	4652172	159854	0	107639	52215	4.9	5187	555945
chr_Z	419_CC_GRW_HUN_F	4866344	176291	0	118274	58017	5.8	7171	325336
chr_Z	427_CC_GRW_HUN_F	3470085	114998	0	78336	36662	3.2	2230	1782888
chr_Z	420_CC_GRW_HUN_F	3543882	111633	0	75645	35988	2.7	872	1712456
chr_Z	418_CC_GRW_HUN_F	4073729	130169	0	87836	42333	3.3	1505	1164073
chr_Z	422_CC_GRW_HUN_F	3717280	115517	0	78316	37201	2.8	873	1535174
chr_Z	429_CC_GRW_HUN_F	3656725	119717	0	81481	38236	3.3	2196	1591529
chr_Z	421_CC_GRW_HUN_F	3819307	120768	0	81626	39142	3.2	1568	1427896
chr_Z	424_CC_GRW_HUN_F	3787514	120662	0	81815	38847	3.1	1353	1459795
chr_Z	417_CC_GRW_HUN_F	3941102	126025	0	85531	40494	3.3	2020	1300844
chr_Z	428_CC_GRW_HUN_F	4164999	133154	0	89856	43298	3.5	1538	1069818
chr_Z	430_CC_GRW_HUN_F	4460713	148865	0	100536	48329	4.3	3747	758393
chr_Z	426_CC_GRW_HUN_F	4699213	167473	0	112954	54519	5.4	6648	501285
chr_Z	393_CC_UNK_RUS_F	3563532	108226	0	72864	35362	2.5	506	1696213
chr_Z	370_CO_PLW_RUS_F	4398975	360921	0	239621	121300	4.4	5079	608075
chr_Z	379_CO_PLW_RUS_F	4485922	363517	0	241832	121685	4.4	5294	518532
chr_Z	120_CC_UNK_ENG_F	4727490	158207	0	105734	52473	4.3	3871	482274
chr_Z	380_CO_PLW_RUS_F	4527440	376957	0	250701	126256	4.6	5833	463574
chr_Z	283_CC_UNK_RUS_F	4977876	175999	0	117604	58395	5.7	6369	214096
chr_Z	311_CO_ACW_RUS_F	4301610	325607	0	216697	108910	3.7	2844	740754
chr_Z	285_CC_UNK_RUS_F	4702487	156017	0	104333	51684	4.3	3111	509467
chr_Z	381_CO_PLW_RUS_F	4614281	409327	0	273473	135854	5.2	7752	344363
chr_Z	304_CC_UNK_RUS_F	4992930	202714	0	135729	66985	5.9	8192	172327
chr_Z	362_CO_PLW_RUS_F	4664741	431465	0	287362	144103	5.7	10423	271765
chr_Z	328_CC_SCC_RUS_F	5035852	181695	0	121494	60201	6.2	7617	150424
chr_Z	317_CO_SCC_RUS_F	4677357	447550	0	297719	149831	5.9	10992	243064
chr_Z	295_CC_UNK_RUS_F	4768328	160531	0	107334	53197	4.5	3282	439112
chr_Z	277_CC_UNK_RUS_F	5031513	181941	0	121766	60175	6.4	7790	154517
chr_Z	376_CO_PLW_RUS_F	4629997	409847	0	273152	136695	5.3	8723	328127
chr_Z	286_CC_UNK_RUS_F	4944496	170953	0	114374	56579	5.3	5437	252522
chr_Z	252_CC_SRT_RUS_F	5068588	181002	0	121012	59990	6.5	8889	118381
chr_Z	291_CC_UNK_RUS_F	5046492	182231	0	121946	60285	6.3	7260	139248
chr_Z	294_CC_UNK_RUS_F	5043268	184102	0	123241	60861	6.3	7365	140601
chr_Z	276_CC_UNK_RUS_F	4815424	167244	0	112360	54884	5.2	4919	385303
chr_Z	436_CC_UNK_ROM_F	2087571	53602	0	36248	17354	1.4	44	3226798
chr_Z	439_CC_UNK_RUS_F	2471156	65116	0	44059	21057	1.6	106	2831699
chr_Z	441_CC_UNK_RUS_F	2179991	56131	0	38012	18119	1.4	47	3131849
chr_Z	443_CC_UNK_RUS_F	2365543	62712	0	42527	20185	1.6	73	2939716
chr_Z	440_CC_UNK_RUS_F	2718769	72845	0	49278	23567	1.8	158	2576357
chr_Z	445_CC_UNK_TOG_F	2769294	73585	0	49700	23885	1.8	128	2525092
chr_Z	431_CC_UNK_EST_F	3103864	83750	0	56731	27019	2.1	217	2180357
chr_Z	433_CC_UNK_CHN_F	3020192	82778	0	55843	26935	2.0	176	2265001
chr_Z	434_CC_UNK_UKR_F	3086341	82626	0	55635	26991	2.0	193	2199004
chr_Z	414_CC_GRW_HUN_F	4812521	168506	0	113056	55450	5.3	5973	386944
chr_Z	412_CC_GRW_HUN_F	4877802	171014	0	114899	56115	5.7	7027	319155
chr_Z	410_CC_GRW_HUN_F	4973611	182362	0	122496	59866	6.7	10171	211998
chr_Z	411_CC_GRW_HUN_F	3971207	122316	0	82623	39693	3.1	1172	1274448
chr_Z	413_CC_GRW_HUN_F	3722813	117481	0	79564	37917	3.0	1298	1527677
chr_Z	416_CC_GRW_HUN_F	4667843	171604	0	115733	55871	6.7	9438	528524
chr_Z	401_CO_SCC_RUS_F	4028469	289380	0	192089	97291	3.5	2715	1050122
chr_Z	415_CC_GRW_HUN_F	4765253	170612	0	114843	55769	6.2	8744	432106
chr_Z	301_CC_UNK_RUS_F	4405191	140046	0	93650	46396	3.6	1698	822734
chr_Z	400_CO_SCC_RUS_F	4377276	344385	0	229992	114393	4.0	3607	646310
chr_Z	330_CO_SCC_RUS_F	4688110	460106	0	306300	153806	6.3	12223	219755
chr_Z	310_CO_ACW_RUS_F	4702650	470668	0	312772	157896	6.6	13685	194653
chr_Z	119_CC_UNK_ENG_F	4931511	172153	0	115326	56827	5.1	6333	264307
chr_Z	357_CO_YBW_RUS_F	4605526	409766	0	272650	137116	5.2	7973	352679
chr_Z	382_CO_PLW_RUS_F	4515604	382046	0	255658	126388	4.9	6946	470321
chr_Z	387_CP_MBW_RUS_F	4590490	310971	0	211306	99665	5.3	61830	466510
chr_Z	327_CO_SCC_RUS_F	4665348	439592	0	292778	146814	5.7	9475	263031
